日期,天气状况,风力风向(夜间/白天),最低气温,最高气温
2016年07月27日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,37
2016年07月28日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,37
2016年07月29日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,38
2016年07月30日,晴  /晴,北风 ≤3级  /南风 ≤3级,26,37
2016年07月31日,晴  /晴,北风 ≤3级  /南风 ≤3级,26,38
2016年08月01日,阵雨  /阵雨,北风 ≤3级  /东北风 ≤3级,26,35
2016年08月02日,阵雨  /多云,东北风 ≤3级  /东风 ≤3级,26,33
2016年08月03日,阵雨  /多云,北风 ≤3级  /南风 ≤3级,24,30
2016年08月04日,多云  /多云,南风 ≤3级  /南风 ≤3级,25,30
2016年08月05日,阵雨  /阵雨,南风 ≤3级  /南风 ≤3级,25,32
2016年08月06日,阵雨  /中雨,北风 ≤3级  /北风 ≤3级,24,31
2016年08月07日,中雨  /阵雨,北风 ≤3级  /北风 ≤3级,24,30
2016年08月08日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,24,31
2016年08月09日,多云  /阵雨,北风 ≤3级  /北风 ≤3级,25,32
2016年08月10日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,25,33
2016年08月11日,多云  /多云,北风 ≤3级  /东风 ≤3级,26,34
2016年08月12日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,26,33
2016年08月13日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,25,33
2016年08月14日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,26,29
2016年08月15日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,26,33
2016年08月16日,多云  /多云,北风 ≤3级  /北风 ≤3级,26,34
2016年08月17日,多云  /多云,北风 ≤3级  /北风 ≤3级,26,35
2016年08月18日,阵雨  /多云,北风 ≤3级  /南风 ≤3级,26,36
2016年08月19日,多云  /多云,南风 ≤3级  /南风 ≤3级,26,35
2016年08月20日,阵雨  /阵雨,南风 ≤3级  /北风 ≤3级,26,34
2016年08月21日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,26,31
2016年08月22日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,25,35
2016年08月23日,阵雨  /多云,北风 ≤3级  /东风 ≤3级,26,32
2016年08月24日,多云  /晴,东风 ≤3级  /东风 ≤3级,27,36
2016年08月25日,晴  /阵雨,东风 ≤3级  /北风 3-4级,23,37
2016年08月26日,中雨  /多云,东风 3-4级  /北风 ≤3级,19,27
2016年08月27日,多云  /多云,北风 ≤3级  /北风 ≤3级,19,25
2016年08月28日,多云  /多云,北风 ≤3级  /北风 ≤3级,17,29
2016年08月29日,晴  /晴,北风 ≤3级  /北风 ≤3级,18,32
2016年08月30日,晴  /多云,北风 ≤3级  /北风 ≤3级,22,31
2016年08月31日,阵雨  /小雨,北风 ≤3级  /北风 ≤3级,22,25
2016年09月01日,小雨  /多云,北风 ≤3级  /北风 ≤3级,20,26
2016年09月02日,多云  /多云,北风 ≤3级  /北风 ≤3级,21,33
2016年09月03日,多云  /多云,北风 ≤3级  /北风 ≤3级,22,33
2016年09月04日,多云  /多云,北风 ≤3级  /北风 ≤3级,23,29
2016年09月05日,多云  /多云,北风 ≤3级  /北风 ≤3级,23,31
2016年09月06日,多云  /多云,北风 ≤3级  /北风 ≤3级,22,30
2016年09月07日,晴  /多云,北风 ≤3级  /南风 ≤3级,23,31
2016年09月08日,多云  /多云,北风 ≤3级  /北风 ≤3级,23,30
2016年09月09日,小雨  /大雨,北风 ≤3级  /北风 ≤3级,22,29
2016年09月10日,小雨  /多云,北风 ≤3级  /北风 ≤3级,21,25
2016年09月11日,多云  /多云,北风 ≤3级  /北风 ≤3级,20,30
2016年09月12日,多云  /晴,北风 ≤3级  /北风 ≤3级,20,31
2016年09月13日,多云  /多云,东北风 ≤3级  /北风 ≤3级,21,31
2016年09月14日,多云  /多云,北风 ≤3级  /北风 ≤3级,21,31
2016年09月15日,多云  /多云,北风 3-4级  /北风 ≤3级,22,30
2016年09月16日,多云  /多云,北风 ≤3级  /北风 ≤3级,21,30
2016年09月17日,多云  /多云,北风 ≤3级  /北风 ≤3级,20,31
2016年09月18日,多云  /多云,北风 ≤3级  /北风 ≤3级,19,30
2016年09月19日,晴  /多云,北风 ≤3级  /北风 3-4级,17,29
2016年09月20日,多云  /多云,北风 3-4级  /北风 ≤3级,19,27
2016年09月21日,多云  /多云,北风 ≤3级  /北风 ≤3级,17,27
2016年09月22日,多云  /多云,北风 ≤3级  /北风 ≤3级,18,30
2016年09月23日,晴  /多云,北风 ≤3级  /北风 ≤3级,19,31
2016年09月24日,多云  /多云,南风 ≤3级  /南风 ≤3级,21,33
2016年09月25日,晴  /晴,南风 ≤3级  /南风 ≤3级,24,34
2016年09月26日,多云  /多云,南风 ≤3级  /北风 ≤3级,24,35
2016年09月27日,多云  /多云,北风 ≤3级  /北风 ≤3级,22,33
2016年09月28日,阵雨  /多云,北风 4-5级  /北风 3-4级,15,26
2016年09月29日,阴  /小雨,北风 3-4级  /北风 ≤3级,15,18
2016年09月30日,阴  /阴,北风 ≤3级  /北风 ≤3级,15,18
2016年11月01日,阴  /多云,北风 ≤3级  /北风 ≤3级,11,14
2016年11月02日,多云  /多云,北风 ≤3级  /北风 ≤3级,8,17
2016年11月03日,晴  /晴,北风 ≤3级  /南风 ≤3级,10,18
2016年11月04日,晴  /晴,南风 ≤3级  /南风 ≤3级,11,22
2016年11月05日,晴  /晴,南风 ≤3级  /南风 ≤3级,13,24
2016年11月06日,多云  /阴,北风 ≤3级  /北风 ≤3级,17,21
2016年11月07日,中雨  /小雨,北风 3-4级  /北风 3-4级,10,19
2016年11月08日,小雨  /小雨,北风 3～4级  /北风 3～4级,10,12
2016年11月09日,小雨  /阴,北风 <3级  /北风 <3级,5,7
2016年11月10日,多云  /晴,北风 ≤3级  /东南风 ≤3级,6,15
2016年11月11日,晴  /晴,南风 ≤3级  /南风 ≤3级,7,19
2016年11月12日,多云  /多云,南风 ≤3级  /南风 ≤3级,13,21
2016年11月13日,小雨  /小雨,南风 ≤3级  /北风 ≤3级,14,17
2016年11月14日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,15,17
2016年11月15日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,14,18
2016年11月16日,阵雨  /阴,北风 ≤3级  /北风 ≤3级,16,19
2016年11月17日,阴  /阴,南风 ≤3级  /南风 ≤3级,16,21
2016年11月18日,多云  /多云,南风 ≤3级  /南风 ≤3级,16,24
2016年11月19日,多云  /多云,南风 ≤3级  /南风 ≤3级,17,24
2016年11月20日,阴  /阴,北风 ≤3级  /北风 ≤3级,15,18
2016年11月21日,阴  /小雨,北风 ≤3级  /北风 4-5级,12,19
2016年11月22日,小雨  /小雨,北风 4-5级  /北风 4-5级,2,8
2016年11月23日,雨夹雪  /阴,北风 3-4级  /北风 3-4级,1,3
2016年11月24日,多云  /阴,北风 ≤3级  /北风 ≤3级,1,5
2016年11月25日,多云  /阵雨,北风 ≤3级  /北风 ≤3级,4,7
2016年11月26日,多云  /多云,北风 ≤3级  /北风 ≤3级,2,11
2016年11月27日,晴  /晴,北风 ≤3级  /北风 ≤3级,2,15
2016年11月28日,晴  /晴,东北风 ≤3级  /东北风 ≤3级,3,16
2016年11月29日,小雨  /多云,北风 ≤3级  /北风 ≤3级,4,10
2016年11月30日,多云  /晴,北风 ≤3级  /北风 ≤3级,4,11
2016年12月01日,晴  /晴,东北风 ≤3级  /东北风 ≤3级,4,16
2016年12月02日,多云  /多云,北风 ≤3级  /北风 ≤3级,8,13
2016年12月03日,多云  /多云,北风 ≤3级  /北风 ≤3级,8,14
2016年12月04日,雾  /晴,东北风 ≤3级  /东北风 ≤3级,8,19
2016年12月05日,晴  /晴,北风 ≤3级  /北风 3-4级,5,21
2016年12月06日,晴  /晴,北风 ≤3级  /北风 ≤3级,4,16
2016年12月07日,晴  /晴,北风 ≤3级  /北风 ≤3级,4,18
2016年12月08日,晴  /晴,北风 ≤3级  /北风 ≤3级,6,21
2016年12月09日,晴  /晴,北风 ≤3级  /北风 ≤3级,7,21
2016年12月10日,晴  /晴,北风 ≤3级  /北风 ≤3级,7,16
2016年12月11日,多云  /多云,北风 ≤3级  /北风 ≤3级,8,14
2016年12月12日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,10,15
2016年12月13日,小雨  /阴,北风 ≤3级  /北风 ≤3级,6,11
2016年12月14日,阴  /阴,北风 3-4级  /北风 ≤3级,3,10
2016年12月15日,阴  /多云,北风 ≤3级  /北风 ≤3级,3,12
2016年12月16日,晴  /晴,北风 ≤3级  /南风 ≤3级,2,13
2016年12月17日,多云  /多云,南风 ≤3级  /南风 ≤3级,2,14
2016年12月18日,多云  /阵雨,北风 ≤3级  /北风 ≤3级,8,16
2016年12月19日,中雨  /小雨,北风 ≤3级  /北风 ≤3级,9,12
2016年12月20日,中雨  /中雨,北风 ≤3级  /北风 ≤3级,9,11
2016年12月21日,小雨  /多云,北风 ≤3级  /北风 ≤3级,6,11
2016年12月22日,晴  /晴,北风 ≤3级  /北风 ≤3级,3,15
2016年12月23日,多云  /阴,北风 ≤3级  /北风 ≤3级,6,14
2016年12月24日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,7,11
2016年12月25日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,5,9
2016年12月26日,小雨  /晴,北风 3-4级  /北风 3-4级,3,6
2016年12月27日,晴  /晴,北风 ≤3级  /北风 ≤3级,1,12
2016年12月28日,多云  /阴,北风 ≤3级  /北风 ≤3级,0,9
2016年12月29日,晴  /晴,北风 ≤3级  /北风 ≤3级,1,11
2016年12月30日,晴  /晴,北风 ≤3级  /北风 ≤3级,2,12
2016年12月31日,晴  /多云,北风 ≤3级  /北风 ≤3级,3,15
2017年01月01日,多云  /多云,北风 ≤3级  /北风 ≤3级,5,16
2017年01月02日,阴  /阴,南风 ≤3级  /南风 ≤3级,10,15
2017年01月03日,阴  /阴,北风 ≤3级  /北风 ≤3级,10,14
2017年01月04日,多云  /阴,南风 ≤3级  /北风 ≤3级,10,17
2017年01月05日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,7,12
2017年01月06日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,5,9
2017年01月07日,阵雨  /阴,北风 ≤3级  /北风 ≤3级,5,8
2017年01月08日,阴  /阴,北风 ≤3级  /北风 ≤3级,7,9
2017年01月09日,阴  /阵雨,北风 ≤3级  /北风 ≤3级,7,10
2017年01月10日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,4,7
2017年01月11日,中雨  /中雨,北风 ≤3级  /北风 ≤3级,3,5
2017年01月12日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,3,6
2017年01月13日,阴  /阴,北风 ≤3级  /北风 ≤3级,4,9
2017年01月14日,阴  /阴,北风 ≤3级  /北风 ≤3级,6,9
2017年01月15日,阴  /多云,北风 ≤3级  /北风 ≤3级,1,9
2017年01月16日,多云  /小雨,北风 ≤3级  /北风 ≤3级,2,8
2017年01月17日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,3,6
2017年01月18日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,5,7
2017年01月19日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,4,7
2017年01月20日,多云  /多云,北风 ≤3级  /北风 ≤3级,1,11
2017年01月21日,多云  /晴,北风 ≤3级  /北风 ≤3级,3,12
2017年01月22日,晴  /晴,北风 ≤3级  /北风 ≤3级,1,15
2017年01月23日,晴  /多云,东北风 ≤3级  /东北风 ≤3级,2,15
2017年01月24日,阴  /阴,北风 ≤3级  /北风 ≤3级,5,10
2017年01月25日,多云  /多云,北风 ≤3级  /南风 ≤3级,4,15
2017年01月26日,晴  /阴,北风 ≤3级  /北风 ≤3级,4,16
2017年01月27日,阴  /晴,北风 ≤3级  /北风 ≤3级,7,15
2017年01月28日,多云  /多云,南风 ≤3级  /南风 ≤3级,8,20
2017年01月29日,多云  /阵雨,北风 3-4级  /北风 3-4级,5,14
2017年01月30日,阴  /阴,北风 3-4级  /北风 ≤3级,5,8
2017年01月31日,阴  /阵雨,北风 ≤3级  /北风 ≤3级,4,9
2017年02月01日,阵雨  /阴,北风 ≤3级  /北风 ≤3级,2,4
2017年02月02日,阴  /阴,北风 ≤3级  /北风 ≤3级,2,7
2017年02月03日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,3,5
2017年02月04日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,3,9
2017年02月05日,多云  /多云,北风 ≤3级  /北风 ≤3级,7,13
2017年02月06日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,7,11
2017年02月07日,小雨  /中雨,北风 ≤3级  /北风 ≤3级,2,10
2017年02月08日,雨夹雪  /多云,北风 ≤3级  /北风 ≤3级,2,5
2017年02月09日,多云  /多云,北风 ≤3级  /北风 ≤3级,2,10
2017年02月10日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,10
2017年02月11日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,10
2017年02月12日,晴  /晴,南风 ≤3级  /南风 ≤3级,0,15
2017年02月13日,晴  /多云,南风 ≤3级  /北风 ≤3级,5,18
2017年02月14日,多云  /阴,南风 ≤3级  /南风 ≤3级,4,16
2017年02月15日,多云  /多云,南风 ≤3级  /南风 ≤3级,10,17
2017年02月16日,多云  /阴,南风 ≤3级  /南风 ≤3级,10,24
2017年02月17日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,10,18
2017年02月18日,多云  /多云,北风 ≤3级  /北风 ≤3级,9,16
2017年02月19日,多云  /多云,北风 ≤3级  /北风 ≤3级,10,25
2017年02月20日,阴  /小雨,北风 ≤3级  /北风 ≤3级,10,20
2017年02月21日,小雨  /中雨,北风 3-4级  /北风 3-4级,2,7
2017年02月22日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,3,3
2017年02月23日,阴  /小雨,北风 ≤3级  /北风 ≤3级,3,7
2017年02月24日,阴  /小雨,北风 ≤3级  /北风 ≤3级,3,7
2017年02月25日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,13
2017年02月26日,多云  /晴,北风 ≤3级  /北风 ≤3级,5,17
2017年02月27日,多云  /多云,北风 ≤3级  /北风 ≤3级,10,18
2017年02月28日,多云  /晴,北风 ≤3级  /北风 ≤3级,7,15
2017年03月01日,晴  /多云,北风 ≤3级  /北风 ≤3级,6,20
2017年03月02日,晴  /多云,北风 ≤3级  /北风 ≤3级,7,15
2017年03月03日,阵雨  /阵雨,南风 ≤3级  /北风 ≤3级,9,12
2017年03月04日,小雨  /中雨,北风 ≤3级  /北风 ≤3级,9,12
2017年03月05日,中雨  /小雨,北风 ≤3级  /北风 ≤3级,9,11
2017年03月06日,阴  /小雨,北风 ≤3级  /北风 ≤3级,9,13
2017年03月07日,小雨  /阵雨,北风 ≤3级  /北风 ≤3级,8,12
2017年03月08日,多云  /多云,北风 ≤3级  /南风 ≤3级,9,17
2017年03月09日,小雨  /中雨,南风 ≤3级  /南风 ≤3级,7,16
2017年03月10日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,10,14
2017年03月11日,阴  /小雨,北风 ≤3级  /北风 ≤3级,10,15
2017年03月12日,小雨  /中雨,北风 ≤3级  /北风 3-4级,9,14
2017年03月13日,小雨  /小雨,北风 3-4级  /北风 ≤3级,5,9
2017年03月14日,阴  /阴,北风 ≤3级  /北风 ≤3级,5,11
2017年03月15日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,6,10
2017年03月16日,小雨  /中雨,北风 ≤3级  /北风 ≤3级,6,10
2017年03月17日,中雨  /中雨,北风 ≤3级  /北风 ≤3级,7,10
2017年03月18日,小雨  /中雨,北风 ≤3级  /北风 ≤3级,8,11
2017年03月19日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,9,13
2017年03月20日,小雨  /阵雨,北风 ≤3级  /北风 ≤3级,9,11
2017年03月21日,小雨  /中雨,北风 ≤3级  /北风 ≤3级,9,11
2017年03月22日,小雨  /阴,北风 ≤3级  /北风 ≤3级,8,11
2017年03月23日,阵雨  /小雨,北风 ≤3级  /北风 ≤3级,10,14
2017年03月24日,小雨  /阴,北风 ≤3级  /北风 ≤3级,7,10
2017年03月25日,阴  /多云,北风 ≤3级  /北风 ≤3级,8,14
2017年03月26日,晴  /多云,南风 ≤3级  /南风 ≤3级,7,22
2017年03月27日,晴  /多云,南风 ≤3级  /南风 ≤3级,10,23
2017年03月28日,小到中雨  /阵雨,南风 ≤3级  /南风 ≤3级,15,19
2017年03月29日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,14,18
2017年03月30日,中雨  /小雨,北风 ≤3级  /北风 ≤3级,11,17
2017年03月31日,多云  /多云,北风 ≤3级  /北风 ≤3级,7,17
2017年04月01日,晴  /晴,北风 ≤3级  /南风 ≤3级,7,22
2017年04月02日,晴  /晴,南风 ≤3级  /南风 ≤3级,11,25
2017年04月03日,多云  /多云,北风 ≤3级  /北风 ≤3级,16,24
2017年04月04日,多云  /多云,南风 ≤3级  /南风 ≤3级,18,27
2017年04月05日,多云  /阵雨,南风 ≤3级  /南风 ≤3级,17,25
2017年04月06日,小到中雨  /阴,南风 ≤3级  /南风 ≤3级,16,21
2017年04月07日,多云  /阵雨,南风 ≤3级  /南风 ≤3级,18,23
2017年04月08日,阵雨  /小到中雨,北风 ≤3级  /北风 ≤3级,18,26
2017年04月09日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,10,18
2017年04月10日,小雨  /阴,北风 ≤3级  /北风 ≤3级,7,11
2017年04月11日,多云  /多云,北风 ≤3级  /北风 ≤3级,8,15
2017年04月12日,多云  /多云,北风 ≤3级  /北风 ≤3级,10,19
2017年04月13日,晴  /晴,南风 ≤3级  /南风 ≤3级,11,24
2017年04月14日,多云  /多云,北风 ≤3级  /北风 ≤3级,14,28
2017年04月15日,多云  /多云,南风 ≤3级  /南风 ≤3级,18,30
2017年04月16日,阵雨  /中到大雨,南风 ≤3级  /北风 3-4级,15,27
2017年04月17日,多云  /多云,北风 ≤3级  /南风 ≤3级,16,24
2017年04月18日,多云  /晴,南风 ≤3级  /南风 ≤3级,17,28
2017年04月19日,阵雨  /中雨,北风 3-4级  /北风 3-4级,19,27
2017年04月20日,多云  /小到中雨,北风 ≤3级  /北风 3-4级,12,23
2017年04月21日,小雨  /多云,北风 ≤3级  /北风 ≤3级,9,14
2017年04月22日,晴  /晴,北风 ≤3级  /北风 ≤3级,12,24
2017年04月23日,晴  /多云,南风 ≤3级  /南风 ≤3级,14,26
2017年04月24日,多云  /小雨-中雨,南风 <3级  /南风 <3级,18,27
2017年04月25日,中雨  /小雨,北风 ≤3级  /北风 3-4级,14,20
2017年04月26日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,12,15
2017年04月27日,多云  /多云,北风 ≤3级  /北风 ≤3级,11,21
2017年04月28日,晴  /多云,南风 ≤3级  /南风 ≤3级,11,26
2017年04月29日,晴  /多云,南风 ≤3级  /南风 ≤3级,13,28
2017年04月30日,阵雨  /阵雨,南风 ≤3级  /南风 ≤3级,18,27
2017年05月01日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,20,27
2017年05月02日,多云  /阵雨,北风 ≤3级  /北风 ≤3级,20,26
2017年05月03日,小到中雨  /小雨,北风 ≤3级  /北风 ≤3级,16,27
2017年05月04日,多云  /多云,北风 ≤3级  /北风 ≤3级,14,26
2017年05月05日,多云  /多云,北风 ≤3级  /北风 ≤3级,17,27
2017年05月06日,阴  /多云,北风 ≤3级  /北风 ≤3级,16,23
2017年05月07日,小雨  /中雨,北风 ≤3级  /北风 ≤3级,16,22
2017年05月08日,阴  /多云,北风 ≤3级  /南风 ≤3级,14,24
2017年05月09日,晴  /晴,南风 ≤3级  /南风 ≤3级,16,30
2017年05月10日,晴  /晴,南风 ≤3级  /南风 ≤3级,19,33
2017年05月11日,中雨  /小雨,南风 ≤3级  /北风 ≤3级,19,29
2017年05月12日,多云  /多云,北风 ≤3级  /北风 ≤3级,19,29
2017年05月13日,晴  /晴,南风 <3级  /南风 <3级,17,33
2017年05月14日,多云  /多云,南风 <3级  /南风 <3级,20,33
2017年05月15日,多云  /多云,南风 <3级  /南风 <3级,17,26
2017年05月16日,多云  /晴,北风 ≤3级  /北风 ≤3级,14,27
2017年05月17日,晴  /晴,南风 ≤3级  /南风 ≤3级,16,30
2017年05月18日,多云  /多云,北风 ≤3级  /北风 ≤3级,18,31
2017年05月19日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,19,24
2017年05月20日,多云  /多云,南风 ≤3级  /南风 ≤3级,21,30
2017年05月21日,小雨  /小雨,南风 ≤3级  /南风 ≤3级,22,27
2017年05月22日,多云  /中雨,南风 ≤3级  /南风 ≤3级,21,29
2017年05月23日,小雨  /阴,北风 ≤3级  /北风 ≤3级,18,23
2017年05月24日,多云  /多云,北风 ≤3级  /北风 ≤3级,18,23
2017年05月25日,多云  /多云,北风 ≤3级  /北风 ≤3级,14,26
2017年05月26日,多云  /多云,北风 ≤3级  /北风 ≤3级,17,31
2017年05月27日,晴  /晴,南风 ≤3级  /南风 ≤3级,17,32
2017年05月28日,晴  /晴,南风 ≤3级  /南风 ≤3级,18,33
2017年05月29日,晴  /多云,南风 ≤3级  /南风 ≤3级,20,34
2017年05月30日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,21,30
2017年05月31日,阵雨  /中雨,北风 ≤3级  /北风 ≤3级,22,28
2017年06月01日,大雨  /多云,北风 ≤3级  /北风 ≤3级,20,23
2017年06月02日,多云  /多云,北风 ≤3级  /北风 ≤3级,20,30
2017年06月03日,多云  /多云,南风 ≤3级  /南风 ≤3级,23,31
2017年06月04日,阵雨  /阵雨,南风 ≤3级  /南风 ≤3级,23,29
2017年06月05日,大雨  /小雨,北风 ≤3级  /北风 ≤3级,18,23
2017年06月06日,多云  /多云,北风 ≤3级  /北风 ≤3级,16,22
2017年06月07日,多云  /多云,南风 ≤3级  /南风 ≤3级,20,30
2017年06月08日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,24,32
2017年06月09日,多云  /多云,南风 ≤3级  /南风 ≤3级,25,34
2017年06月10日,多云  /阵雨,南风 ≤3级  /南风 ≤3级,25,33
2017年06月11日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,23,27
2017年06月12日,阵雨  /阴,北风 ≤3级  /北风 ≤3级,22,26
2017年06月13日,阴  /阴,北风 ≤3级  /北风 ≤3级,22,26
2017年06月14日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,21,24
2017年06月15日,小雨  /小雨,南风 ≤3级  /北风 ≤3级,18,22
2017年06月16日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,18,23
2017年06月17日,多云  /多云,北风 ≤3级  /北风 ≤3级,19,29
2017年06月18日,多云  /阵雨,北风 ≤3级  /北风 ≤3级,21,30
2017年06月19日,多云  /小雨,南风 ≤3级  /南风 ≤3级,22,31
2017年06月20日,多云  /多云,南风 ≤3级  /南风 ≤3级,22,31
2017年06月21日,阴  /小雨,北风 ≤3级  /南风 ≤3级,23,27
2017年06月22日,阵雨  /阵雨,南风 ≤3级  /南风 ≤3级,24,30
2017年06月23日,中雨  /阵雨,南风 ≤3级  /南风 ≤3级,25,28
2017年06月24日,阵雨  /大到暴雨,南风 ≤3级  /南风 ≤3级,24,30
2017年06月25日,中到大雨  /阵雨,南风 ≤3级  /北风 ≤3级,20,25
2017年06月26日,小雨  /中雨,北风 ≤3级  /北风 ≤3级,20,25
2017年06月27日,小雨  /小雨,南风 ≤3级  /南风 ≤3级,20,25
2017年06月28日,小雨  /大雨,南风 ≤3级  /南风 ≤3级,20,28
2017年06月29日,大雨  /大雨,南风 ≤3级  /南风 ≤3级,22,26
2017年06月30日,中雨  /中到大雨,南风 ≤3级  /南风 ≤3级,23,27
2017年07月01日,中雨  /阴,南风 ≤3级  /南风 ≤3级,23,26
2017年07月02日,多云  /多云,南风 ≤3级  /南风 ≤3级,23,30
2017年07月03日,多云  /多云,南风 ≤3级  /南风 ≤3级,23,32
2017年07月04日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,24,33
2017年07月05日,多云  /多云,南风 ≤3级  /南风 ≤3级,25,34
2017年07月06日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,35
2017年07月07日,多云  /多云,南风 ≤3级  /南风 ≤3级,27,34
2017年07月08日,多云  /多云,南风 ≤3级  /南风 ≤3级,26,34
2017年07月09日,阵雨  /阵雨,南风 ≤3级  /南风 ≤3级,25,30
2017年07月10日,中雨  /多云,南风 <3级  /南风 <3级,23,27
2017年07月11日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,24,28
2017年07月12日,晴  /晴,南风 ≤3级  /南风 ≤3级,25,34
2017年07月13日,多云  /多云,南风 ≤3级  /南风 ≤3级,26,34
2017年07月14日,多云  /多云,南风 ≤3级  /南风 ≤3级,27,35
2017年07月15日,晴  /多云,南风 ≤3级  /南风 ≤3级,25,35
2017年07月16日,晴  /晴,南风 ≤3级  /南风 ≤3级,25,36
2017年07月17日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,37
2017年07月18日,多云  /多云,南风 ≤3级  /南风 ≤3级,27,36
2017年07月19日,多云  /多云,南风 ≤3级  /南风 ≤3级,25,34
2017年07月20日,多云  /多云,南风 ≤3级  /南风 ≤3级,26,36
2017年07月21日,晴  /多云,南风 ≤3级  /南风 ≤3级,25,35
2017年07月22日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,37
2017年07月23日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,39
2017年07月24日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,38
2017年07月25日,晴  /晴,南风 ≤3级  /南风 ≤3级,27,38
2017年07月26日,晴  /晴,南风 ≤3级  /南风 ≤3级,27,39
2017年07月27日,晴  /多云,南风 ≤3级  /南风 ≤3级,27,39
2017年07月28日,晴  /多云,北风 ≤3级  /北风 ≤3级,27,39
2017年07月29日,晴  /晴,南风 ≤3级  /南风 ≤3级,27,37
2017年07月30日,多云  /多云,北风 ≤3级  /北风 ≤3级,26,35
2017年07月31日,多云  /多云,北风 ≤3级  /北风 ≤3级,26,34
2017年08月01日,多云  /阵雨,北风 ≤3级  /北风 ≤3级,26,34
2017年08月02日,多云  /多云,南风 ≤3级  /南风 ≤3级,27,35
2017年08月03日,多云  /多云,南风 ≤3级  /南风 ≤3级,26,36
2017年08月04日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,37
2017年08月05日,晴  /晴,南风 ≤3级  /南风 ≤3级,27,37
2017年08月06日,晴  /晴,南风 ≤3级  /南风 ≤3级,27,37
2017年08月07日,晴  /晴,南风 ≤3级  /南风 ≤3级,28,39
2017年08月08日,晴  /多云,南风 ≤3级  /北风 ≤3级,27,38
2017年08月09日,中雨  /多云,北风 ≤3级  /北风 ≤3级,25,29
2017年08月10日,晴  /阵雨,南风 ≤3级  /南风 ≤3级,25,36
2017年08月11日,阵雨  /阴,南风 ≤3级  /南风 ≤3级,25,32
2017年08月12日,多云  /多云,南风 <3级  /北风 <3级,25,31
2017年08月13日,中雨  /中雨,北风 ≤3级  /北风 ≤3级,24,30
2017年08月14日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,24,29
2017年08月15日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,24,31
2017年08月16日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,24,33
2017年08月17日,多云  /多云,南风 ≤3级  /南风 ≤3级,23,33
2017年08月18日,晴  /晴,南风 ≤3级  /南风 ≤3级,25,35
2017年08月19日,晴  /多云,南风 ≤3级  /南风 ≤3级,25,35
2017年08月20日,晴  /多云,南风 ≤3级  /南风 ≤3级,26,36
